frp,confidence,historical_count,historical_frp_mean,historical_frp_max,persistence_days,industrial_distance,residential_distance,road_distance,frp_zscore,persistence_ratio,has_baseline,bright_ti4,bright_ti5,brightness_difference,scan,track,is_night,hour,day_of_week,near_industrial,near_agriculture,near_forest,near_residential,near_commercial,osm_queried,label
0.61,0,1.0,0.59,0.59,1.0,,,,,1.0,True,302.96,290.92,12.039999999999964,0.41,0.37,1,20,5,0,0,0,0,0,0,
0.84,0,7.0,1.0814285714285714,1.19,7.0,,,,-2.7667765115398018,0.121,True,303.39,291.01,12.379999999999995,0.41,0.37,1,20,5,0,0,0,0,0,0,
0.84,0,0.0,0.0,0.0,0.0,,,,,0.0,False,312.29,291.87,20.420000000000016,0.41,0.37,1,20,5,0,0,0,0,0,0,
0.59,0,7.0,1.1214285714285714,1.8,5.0,,,,-1.2292031149714897,0.132,True,308.41,289.16,19.25,0.39,0.36,1,20,5,0,0,0,0,0,0,
0.59,0,7.0,1.1214285714285714,1.8,5.0,,,,-1.2292031149714897,0.132,True,304.12,290.25,13.870000000000005,0.39,0.36,1,20,5,0,0,0,0,0,0,
1.56,0,4.0,0.615,0.97,4.0,,,,3.5209921144032634,0.089,True,306.26,293.0,13.259999999999991,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.68,0,0.0,0.0,0.0,0.0,,,,,0.0,False,308.39,292.92,15.46999999999997,0.42,0.38,1,20,5,0,0,0,0,0,0,
2.84,0,14.0,2.8285714285714287,5.27,11.0,,,,0.0064349214227793,0.224,True,311.25,289.69,21.560000000000002,0.6,0.53,1,20,5,0,0,0,0,0,0,
2.84,0,5.0,2.208,3.29,5.0,,,,0.5250701821045851,0.106,True,310.53,289.95,20.579999999999984,0.6,0.53,1,20,5,0,0,0,0,0,0,
1.26,0,9.0,2.376666666666667,6.47,6.0,,,,-0.5816583670965421,0.188,True,302.11,285.82,16.29000000000002,0.42,0.45,1,20,5,0,0,0,0,0,0,
0.83,0,0.0,0.0,0.0,0.0,,,,,0.0,False,310.8,290.71,20.090000000000032,0.38,0.36,1,20,5,0,0,0,0,0,0,
1.38,0,5.0,2.12,2.83,3.0,,,,-1.0935098214761545,0.088,True,300.22,276.32,23.900000000000034,0.36,0.57,1,20,5,0,0,0,0,0,0,
2.35,0,17.0,3.313529411764706,9.07,9.0,,,,-0.3952024844563429,0.15,True,308.35,287.49,20.860000000000014,0.35,0.57,1,20,5,0,0,0,0,0,0,
4.69,0,6.0,4.7316666666666665,9.54,5.0,,,,-0.0168524244650747,0.139,True,334.7,287.79,46.90999999999997,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.3,0,2.0,1.515,1.63,2.0,,,,4.826772375925564,0.059,True,310.73,288.14,22.590000000000032,0.35,0.57,1,20,5,0,0,0,0,0,0,
1.56,0,13.0,2.730769230769231,5.16,8.0,,,,-0.9862660200402557,0.216,True,332.66,288.66,44.0,0.34,0.56,1,20,5,0,0,0,0,0,0,
2.97,0,13.0,2.730769230769231,5.16,8.0,,,,0.2015300474589485,0.216,True,316.71,288.39,28.319999999999993,0.34,0.56,1,20,5,0,0,0,0,0,0,
1.56,0,9.0,2.6222222222222222,3.63,4.0,,,,-2.449380533788601,0.108,True,308.75,288.98,19.769999999999982,0.34,0.56,1,20,5,0,0,0,0,0,0,
1.56,0,9.0,2.6222222222222222,3.63,4.0,,,,-2.449380533788601,0.108,True,305.14,288.57,16.569999999999993,0.34,0.56,1,20,5,0,0,0,0,0,0,
1.67,0,0.0,0.0,0.0,0.0,,,,,0.0,False,305.67,288.63,17.04000000000002,0.34,0.56,1,20,5,0,0,0,0,0,0,
1.67,0,3.0,2.03,3.33,3.0,,,,-0.3169623262772244,0.05,True,325.41,288.97,36.44,0.34,0.56,1,20,5,0,0,0,0,0,0,
4.04,0,22.0,2.271818181818182,4.92,8.0,,,,1.7342131132369407,0.163,True,315.49,289.05,26.439999999999998,0.39,0.6,1,20,5,0,0,0,0,0,0,
4.04,0,7.0,1.9514285714285715,2.7,6.0,,,,3.4315152138107226,0.122,True,320.13,288.64,31.49000000000001,0.39,0.6,1,20,5,0,0,0,0,0,0,
1.33,0,1.0,1.52,1.52,1.0,,,,,1.0,True,305.69,288.22,17.46999999999997,0.34,0.56,1,20,5,0,0,0,0,0,0,
1.61,0,1.0,1.52,1.52,1.0,,,,,1.0,True,303.16,288.16,15.0,0.34,0.56,1,20,5,0,0,0,0,0,0,
3.85,0,2.0,1.66,2.12,2.0,,,,3.366443153909868,0.041,True,327.32,288.37,38.94999999999999,0.39,0.59,1,20,5,0,0,0,0,0,0,
1.67,0,9.0,2.0677777777777777,8.4,6.0,,,,-0.1640293614954023,0.162,True,314.48,287.6,26.879999999999995,0.35,0.57,1,20,5,0,0,0,0,0,0,
4.52,0,6.0,1.8316666666666668,5.19,3.0,,,,1.5807664312680092,0.081,True,315.38,287.37,28.00999999999999,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.04,0,8.0,2.86375,7.94,6.0,,,,-0.361535431435321,0.128,True,303.06,285.55,17.50999999999999,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.04,0,23.0,2.6769565217391302,8.43,8.0,,,,-0.322804424494159,0.211,True,305.85,286.58,19.27000000000004,0.35,0.56,1,20,5,0,0,0,0,0,0,
2.55,0,14.0,2.7328571428571427,7.71,6.0,,,,-0.0987281679615896,0.122,True,329.65,288.87,40.77999999999997,0.39,0.59,1,20,5,0,0,0,0,0,0,
1.93,0,3.0,1.893333333333333,3.57,3.0,,,,0.0252445678712879,0.375,True,307.29,287.47,19.819999999999993,0.35,0.56,1,20,5,0,0,0,0,0,0,
2.55,0,14.0,2.7328571428571427,7.71,6.0,,,,-0.0987281679615896,0.122,True,319.76,288.78,30.980000000000018,0.39,0.59,1,20,5,0,0,0,0,0,0,
1.67,0,3.0,1.64,2.37,3.0,,,,0.0373630584758414,0.143,True,309.58,288.0,21.579999999999984,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.87,0,1.0,0.74,0.74,1.0,,,,,1.0,True,307.93,288.01,19.920000000000016,0.35,0.56,1,20,5,0,0,0,0,0,0,
5.08,0,1.0,0.74,0.74,1.0,,,,,1.0,True,339.81,288.69,51.120000000000005,0.35,0.56,1,20,5,0,0,0,0,0,0,
4.27,0,17.0,2.751176470588235,9.11,7.0,,,,0.713270163335608,0.117,True,318.77,288.11,30.659999999999968,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.04,0,23.0,2.6769565217391302,8.43,8.0,,,,-0.322804424494159,0.211,True,335.81,288.32,47.49000000000001,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.55,0,14.0,2.7328571428571427,7.71,6.0,,,,-0.0987281679615896,0.122,True,327.75,289.02,38.73000000000002,0.39,0.59,1,20,5,0,0,0,0,0,0,
2.55,0,14.0,2.7328571428571427,7.71,6.0,,,,-0.0987281679615896,0.122,True,305.74,289.26,16.480000000000018,0.39,0.59,1,20,5,0,0,0,0,0,0,
5.04,0,9.0,1.3544444444444443,2.6,5.0,,,,6.203173104215586,0.102,True,307.13,288.82,18.310000000000002,0.39,0.59,1,20,5,0,0,0,0,0,0,
1.44,0,23.0,2.6769565217391302,8.43,8.0,,,,-0.6268795820381452,0.211,True,310.9,287.89,23.00999999999999,0.35,0.57,1,20,5,0,0,0,0,0,0,
1.44,0,7.0,1.6614285714285713,3.04,4.0,,,,-0.2766457800856693,0.222,True,311.04,287.42,23.620000000000005,0.35,0.56,1,20,5,0,0,0,0,0,0,
1.86,0,7.0,1.6614285714285713,3.04,4.0,,,,0.2480887963348911,0.222,True,307.05,287.84,19.210000000000036,0.35,0.56,1,20,5,0,0,0,0,0,0,
1.68,0,4.0,3.64,8.26,4.0,,,,-0.6349440331759042,0.16,True,310.46,288.32,22.139999999999986,0.35,0.56,1,20,5,0,0,0,0,0,0,
2.12,0,4.0,1.9025,2.63,4.0,,,,0.411164873503191,0.16,True,306.72,288.96,17.760000000000048,0.35,0.56,1,20,5,0,0,0,0,0,0,
1.44,0,4.0,1.9025,2.63,4.0,,,,-0.8743161103228761,0.16,True,304.37,287.74,16.629999999999995,0.35,0.56,1,20,5,0,0,0,0,0,0,
3.58,0,4.0,0.875,1.34,3.0,,,,7.384905706787096,0.143,True,306.67,288.82,17.850000000000023,0.39,0.59,1,20,5,0,0,0,0,0,0,
1.04,0,4.0,1.065,1.64,4.0,,,,-0.055711675285515,0.111,True,306.77,287.46,19.310000000000002,0.45,0.39,1,20,5,0,0,0,0,0,0,
1.82,0,2.0,1.05,1.36,1.0,,,,1.7563620048827149,1.0,True,298.05,285.6,12.449999999999989,0.43,0.46,1,20,5,0,0,0,0,0,0,
1.69,0,1.0,0.61,0.61,1.0,,,,,1.0,True,301.33,286.98,14.349999999999966,0.34,0.56,1,20,5,0,0,0,0,0,0,
3.01,0,2.0,1.58,1.66,1.0,1261.4,,,12.63953371370953,1.0,True,304.19,288.58,15.610000000000014,0.63,0.54,1,20,5,1,0,0,0,0,1,
0.71,0,3.0,1.873333333333333,2.84,3.0,,,,-1.3081624808182597,0.091,True,305.49,288.62,16.870000000000005,0.45,0.63,1,20,5,0,0,0,0,0,0,
1.12,0,16.0,1.446875,4.8,12.0,,,,-0.2892167362850929,0.279,True,309.38,289.41,19.96999999999997,0.42,0.61,1,20,5,0,0,0,0,0,0,
1.39,0,6.0,2.57,3.59,5.0,,,,-1.2080124331875235,0.208,True,305.66,288.63,17.03000000000003,0.44,0.62,1,20,5,0,0,0,0,0,0,
1.12,0,3.0,1.2966666666666666,1.6,3.0,,,,-0.6628626021617112,0.167,True,313.72,289.89,23.83000000000004,0.42,0.61,1,20,5,0,0,0,0,0,0,
2.06,0,14.0,2.421428571428572,7.65,13.0,,,,-0.2001116883714717,0.361,True,309.19,288.63,20.560000000000002,0.44,0.62,1,20,5,0,0,0,0,0,0,
2.1,0,14.0,2.421428571428572,7.65,13.0,,,,-0.1779649402513088,0.361,True,310.24,288.1,22.139999999999986,0.44,0.62,1,20,5,0,0,0,0,0,0,
1.67,0,14.0,2.421428571428572,7.65,13.0,,,,-0.41604248254306,0.361,True,309.34,286.86,22.47999999999996,0.44,0.62,1,20,5,0,0,0,0,0,0,
0.53,0,14.0,2.421428571428572,7.65,13.0,,,,-1.0472248039677023,0.361,True,304.62,284.39,20.230000000000018,0.44,0.62,1,20,5,0,0,0,0,0,0,
1.08,0,30.0,2.945,7.49,13.0,,,,-0.9510972353269352,0.361,True,307.02,284.97,22.049999999999955,0.44,0.62,1,20,5,0,0,0,0,0,0,
2.47,0,30.0,2.945,7.49,13.0,,,,-0.242236561276297,0.361,True,318.15,285.4,32.75,0.44,0.62,1,20,5,0,0,0,0,0,0,
1.08,0,30.0,2.945,7.49,13.0,,,,-0.9510972353269352,0.361,True,308.18,284.46,23.720000000000027,0.44,0.62,1,20,5,0,0,0,0,0,0,
1.39,0,6.0,2.64,4.4,5.0,,,,-1.1629039117868512,0.139,True,310.28,288.88,21.399999999999977,0.36,0.57,1,20,5,0,0,0,0,0,0,
1.32,0,6.0,2.64,4.4,5.0,,,,-1.2280265308469147,0.139,True,307.13,288.97,18.159999999999968,0.36,0.57,1,20,5,0,0,0,0,0,0,
1.39,0,6.0,2.64,4.4,5.0,,,,-1.1629039117868512,0.139,True,312.43,288.9,23.53000000000003,0.36,0.57,1,20,5,0,0,0,0,0,0,
1.32,0,6.0,2.64,4.4,5.0,,,,-1.2280265308469147,0.139,True,315.04,289.31,25.730000000000018,0.36,0.57,1,20,5,0,0,0,0,0,0,
1.6,0,2.0,1.5699999999999998,1.65,2.0,260.7,,,0.2651650429449574,0.667,True,307.27,289.17,18.099999999999966,0.36,0.57,1,20,5,1,0,0,0,0,1,
1.64,0,2.0,1.5699999999999998,1.65,2.0,260.7,,,0.6187184335382294,0.667,True,307.09,289.03,18.060000000000002,0.36,0.57,1,20,5,1,0,0,0,0,1,
0.78,0,3.0,1.35,1.66,2.0,,,,-2.093947321356338,0.333,True,305.92,288.9,17.02000000000004,0.36,0.57,1,20,5,0,0,0,0,0,0,
0.63,0,3.0,0.8433333333333333,1.21,3.0,,,,-0.5922879960201206,0.079,True,304.85,288.86,15.990000000000009,0.36,0.57,1,20,5,0,0,0,0,0,0,
2.71,0,11.0,1.071818181818182,3.0,7.0,,,,2.1530131729688287,0.25,True,336.36,289.55,46.81,0.37,0.58,1,20,5,0,0,0,0,0,0,
2.71,0,13.0,1.75,3.88,8.0,,,,0.7344561297412867,0.195,True,309.19,289.34,19.850000000000023,0.37,0.58,1,20,5,0,0,0,0,0,0,
1.26,0,13.0,1.75,3.88,8.0,,,,-0.3748786495554485,0.195,True,306.0,289.8,16.19999999999999,0.37,0.58,1,20,5,0,0,0,0,0,0,
1.26,0,13.0,1.75,3.88,8.0,,,,-0.3748786495554485,0.195,True,308.1,289.55,18.55000000000001,0.37,0.58,1,20,5,0,0,0,0,0,0,
1.44,0,4.0,2.505,6.95,4.0,,,,-0.3554617419014675,0.174,True,308.81,288.97,19.839999999999975,0.37,0.58,1,20,5,0,0,0,0,0,0,
1.44,0,4.0,2.505,6.95,4.0,,,,-0.3554617419014675,0.174,True,319.84,288.96,30.879999999999995,0.37,0.58,1,20,5,0,0,0,0,0,0,
2.09,0,7.0,1.7285714285714284,2.5,6.0,,,,0.7624425757515654,0.261,True,314.38,289.31,25.069999999999993,0.36,0.58,1,20,5,0,0,0,0,0,0,
1.62,0,6.0,1.695,2.83,6.0,,,,-0.1186640532500562,0.24,True,318.0,289.02,28.980000000000018,0.36,0.57,1,20,5,0,0,0,0,0,0,
0.9,0,6.0,1.695,2.83,6.0,,,,-1.2578389644505965,0.24,True,304.88,288.81,16.069999999999993,0.36,0.57,1,20,5,0,0,0,0,0,0,
0.9,0,6.0,1.695,2.83,6.0,,,,-1.2578389644505965,0.24,True,308.9,288.82,20.079999999999984,0.36,0.57,1,20,5,0,0,0,0,0,0,
0.53,0,0.0,0.0,0.0,0.0,,,,,0.0,False,301.35,280.35,21.0,0.37,0.58,1,20,5,0,0,0,0,0,0,
0.32,0,21.0,2.059047619047619,5.48,8.0,,,,-1.1813595974980915,0.2,True,299.87,274.08,25.79000000000002,0.32,0.54,1,20,5,0,0,0,0,0,0,
0.32,0,21.0,2.059047619047619,5.48,8.0,,,,-1.1813595974980915,0.2,True,299.05,271.74,27.310000000000002,0.32,0.54,1,20,5,0,0,0,0,0,0,
1.06,0,4.0,1.065,1.28,4.0,,,,-0.0250522466609579,0.174,True,307.41,283.93,23.480000000000018,0.32,0.55,1,20,5,0,0,0,0,0,0,
1.23,0,4.0,1.065,1.28,4.0,,,,0.8267241398116307,0.174,True,303.09,285.19,17.899999999999977,0.32,0.55,1,20,5,0,0,0,0,0,0,
2.21,0,9.0,1.6822222222222225,4.59,7.0,,,,0.3506369003934802,0.171,True,305.04,280.27,24.77000000000004,0.41,0.6,1,20,5,0,0,0,0,0,0,
2.85,0,5.0,1.7,2.97,4.0,,,,1.010074612709435,0.138,True,309.16,280.21,28.950000000000045,0.41,0.6,1,20,5,0,0,0,0,0,0,
1.1,0,23.0,2.267391304347826,7.7,10.0,,,,-0.738832094269234,0.196,True,305.12,277.3,27.819999999999993,0.35,0.57,1,20,5,0,0,0,0,0,0,
3.47,0,34.0,2.769117647058824,9.1,11.0,,,,0.3126145407754861,0.268,True,311.12,288.74,22.379999999999995,0.36,0.58,1,20,5,0,0,0,0,0,0,
1.9,0,34.0,2.769117647058824,9.1,11.0,,,,-0.3876525253846254,0.268,True,308.56,288.37,20.189999999999998,0.36,0.58,1,20,5,0,0,0,0,0,0,
1.9,0,15.0,2.926,8.3,9.0,,,,-0.4503467845057177,0.155,True,310.41,287.59,22.82000000000005,0.36,0.58,1,20,5,0,0,0,0,0,0,
0.93,0,23.0,2.267391304347826,7.7,10.0,,,,-0.8464236580901914,0.196,True,301.32,274.43,26.889999999999986,0.35,0.57,1,20,5,0,0,0,0,0,0,
4.39,0,15.0,2.926,8.3,9.0,,,,0.642600090171901,0.155,True,317.36,287.63,29.730000000000018,0.36,0.58,1,20,5,0,0,0,0,0,0,
0.77,0,0.0,0.0,0.0,0.0,,,,,0.0,False,303.17,281.46,21.710000000000036,0.37,0.58,1,20,5,0,0,0,0,0,0,
3.4,0,6.0,1.1166666666666667,1.49,4.0,,,,7.040264414325599,0.174,True,308.29,279.18,29.110000000000014,0.63,0.54,1,20,5,0,0,0,0,0,0,
3.98,0,6.0,1.1166666666666667,1.49,4.0,,,,8.828594353146993,0.174,True,309.93,281.38,28.55000000000001,0.63,0.54,1,20,5,0,0,0,0,0,0,
0.75,0,1.0,1.06,1.06,1.0,,,,,1.0,True,302.22,272.29,29.930000000000007,0.35,0.57,1,20,5,0,0,0,0,0,0,
0.77,0,4.0,4.6825,6.82,3.0,,,,-1.58481466357889,0.2,True,298.32,266.21,32.110000000000014,0.35,0.57,1,20,5,0,0,0,0,0,0,
2.15,0,24.0,2.7245833333333334,8.89,10.0,,,,-0.2244795326286569,0.294,True,315.23,285.54,29.689999999999998,0.37,0.58,1,20,5,0,0,0,0,0,0,
2.22,0,24.0,2.7245833333333334,8.89,10.0,,,,-0.1971317723084144,0.294,True,307.91,284.92,22.99000000000001,0.37,0.58,1,20,5,0,0,0,0,0,0,
1.68,0,21.0,2.818095238095238,6.64,13.0,,,,-0.7747477313612637,0.325,True,309.67,276.83,32.84000000000003,0.37,0.58,1,20,5,0,0,0,0,0,0,
1.41,0,21.0,2.818095238095238,6.64,13.0,,,,-0.9585477161653796,0.325,True,304.09,278.08,26.00999999999999,0.37,0.58,1,20,5,0,0,0,0,0,0,
0.97,0,11.0,2.3345454545454545,5.93,8.0,,,,-0.8092604737230051,0.229,True,304.07,277.94,26.129999999999995,0.34,0.56,1,20,5,0,0,0,0,0,0,
1.87,0,38.0,2.205,7.66,16.0,,,,-0.2285132794177419,0.356,True,297.2,258.38,38.81999999999999,0.36,0.58,1,20,5,0,0,0,0,0,0,
0.87,0,12.0,1.7916666666666667,5.5,10.0,,,,-0.7205326680151866,0.256,True,307.79,282.31,25.480000000000018,0.32,0.55,1,20,5,0,0,0,0,0,0,
0.87,0,12.0,1.7916666666666667,5.5,10.0,,,,-0.7205326680151866,0.256,True,308.47,282.49,25.980000000000018,0.32,0.55,1,20,5,0,0,0,0,0,0,
0.66,0,0.0,0.0,0.0,0.0,,,,,0.0,False,300.77,280.08,20.689999999999998,0.44,0.46,1,20,5,0,0,0,0,0,0,
1.89,0,32.0,1.7015625,3.33,26.0,625.3,294.2,,0.2338009365268848,0.448,True,306.42,294.73,11.689999999999998,0.57,0.52,1,20,5,1,0,0,1,0,1,
1.86,0,32.0,1.7015625,3.33,26.0,625.3,294.2,,0.1965788968808138,0.448,True,309.94,294.74,15.199999999999989,0.57,0.52,1,20,5,1,0,0,1,0,1,
1.1,0,2.0,2.065,2.97,2.0,,,,-0.7539867887790256,0.083,True,303.4,284.8,18.599999999999966,0.41,0.45,1,20,5,0,0,0,0,0,0,
1.13,0,0.0,0.0,0.0,0.0,,,,,0.0,False,304.17,284.69,19.480000000000018,0.6,0.53,1,20,5,0,0,0,0,0,0,
2.4,0,0.0,0.0,0.0,0.0,,,,,0.0,False,327.2,290.59,36.610000000000014,0.52,0.41,1,20,5,0,0,0,0,0,0,
1.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,308.38,289.72,18.659999999999968,0.44,0.46,1,20,5,0,0,0,0,0,0,
1.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,315.1,289.67,25.430000000000007,0.47,0.48,1,20,5,0,0,0,0,0,0,
2.49,0,0.0,0.0,0.0,0.0,,,,,0.0,False,323.74,289.72,34.01999999999998,0.47,0.48,1,20,5,0,0,0,0,0,0,
1.99,0,4.0,5.015,11.5,2.0,,,,-0.6596250470370321,0.095,True,309.21,289.81,19.399999999999977,0.47,0.48,1,20,5,0,0,0,0,0,0,
0.73,0,0.0,0.0,0.0,0.0,,,,,0.0,False,306.9,291.32,15.579999999999984,0.42,0.37,1,20,5,0,0,0,0,0,0,
1.7,0,6.0,1.695,3.03,6.0,,,,0.0050810541801436,0.14,True,308.48,293.37,15.110000000000014,0.42,0.45,1,20,5,0,0,0,0,0,0,
1.25,0,2.0,0.675,0.73,2.0,,,,7.392479985132084,0.08,True,313.55,293.28,20.27000000000004,0.43,0.38,1,20,5,0,0,0,0,0,0,
1.16,0,0.0,0.0,0.0,0.0,,,,,0.0,False,305.37,293.27,12.100000000000023,0.48,0.4,1,20,5,0,0,0,0,0,0,
2.02,0,0.0,0.0,0.0,0.0,,,,,0.0,False,320.11,293.75,26.360000000000014,0.48,0.4,1,20,5,0,0,0,0,0,0,
6.72,0,5.0,2.208,3.29,5.0,,,,3.74860231274666,0.106,True,317.89,290.33,27.560000000000002,0.6,0.53,1,20,5,0,0,0,0,0,0,
3.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,309.35,290.69,18.660000000000025,0.6,0.53,1,20,5,0,0,0,0,0,0,
1.46,0,7.0,1.3685714285714283,2.11,5.0,,,,0.1941129670627287,0.083,True,308.94,290.52,18.420000000000016,0.52,0.41,1,20,5,0,0,0,0,0,0,
1.46,0,7.0,1.3685714285714283,2.11,5.0,,,,0.1941129670627287,0.083,True,307.44,290.76,16.680000000000007,0.52,0.41,1,20,5,0,0,0,0,0,0,
3.2,0,10.0,1.6350000000000002,2.41,5.0,49.6,,,3.036911270734889,0.085,True,317.65,288.78,28.870000000000005,0.49,0.48,1,20,5,1,0,0,0,0,1,
1.32,0,10.0,1.6350000000000002,2.41,5.0,49.6,,,-0.6112632909146906,0.085,True,307.37,289.24,18.129999999999995,0.49,0.48,1,20,5,1,0,0,0,0,1,
0.7,0,0.0,0.0,0.0,0.0,,,,,0.0,False,304.78,289.97,14.809999999999945,0.44,0.38,1,20,5,0,0,0,0,0,0,
1.45,0,9.0,1.4577777777777776,2.89,8.0,,,,-0.0100753873667175,0.163,True,311.03,293.48,17.549999999999955,0.51,0.41,1,20,5,0,0,0,0,0,0,
4.18,0,23.0,4.44391304347826,11.1,15.0,,,,-0.0737780240028461,0.366,True,305.88,292.33,13.550000000000011,0.45,0.39,1,20,5,0,0,0,0,0,0,
5.41,0,11.0,2.98,10.43,8.0,,,,0.7977768504296903,0.136,True,327.06,292.52,34.54000000000002,0.45,0.39,1,20,5,0,0,0,0,0,0,
6.41,0,25.0,6.1408000000000005,42.02,18.0,,,,0.0319064640697477,0.305,True,316.64,294.04,22.599999999999966,0.45,0.39,1,20,5,0,0,0,0,0,0,
8.99,0,19.0,3.3057894736842104,9.26,11.0,,,,2.630021967189503,0.216,True,331.2,294.54,36.65999999999997,0.45,0.39,1,20,5,0,0,0,0,0,0,
4.62,0,19.0,3.3057894736842104,9.26,11.0,,,,0.6080708196363138,0.216,True,313.66,293.99,19.670000000000016,0.45,0.39,1,20,5,0,0,0,0,0,0,
2.97,0,0.0,0.0,0.0,0.0,,,,,0.0,False,331.75,297.93,33.81999999999999,0.45,0.39,0,7,6,0,0,0,0,0,0,
9.02,1,0.0,0.0,0.0,0.0,,,,,0.0,False,337.18,299.87,37.31,0.45,0.39,0,7,6,0,0,0,0,0,0,
11.54,1,0.0,0.0,0.0,0.0,,,,,0.0,False,340.91,300.64,40.27000000000004,0.48,0.4,0,7,6,0,0,0,0,0,0,
7.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.72,296.93,44.79000000000002,0.5,0.41,0,7,6,0,0,0,0,0,0,
8.84,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.55,298.36,38.19,0.51,0.41,0,7,6,0,0,0,0,0,0,
4.13,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.84,300.27,33.56999999999999,0.48,0.4,0,7,6,0,0,0,0,0,0,
5.23,1,1.0,2.51,2.51,1.0,,,,,1.0,True,332.17,302.12,30.05000000000001,0.48,0.4,0,7,6,0,0,0,0,0,0,
7.45,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.29,299.82,35.47000000000003,0.49,0.4,0,7,6,0,0,0,0,0,0,
4.55,1,0.0,0.0,0.0,0.0,,,,,0.0,False,335.12,299.46,35.660000000000025,0.48,0.4,0,7,6,0,0,0,0,0,0,
2.74,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.35,296.89,37.460000000000036,0.49,0.41,0,7,6,0,0,0,0,0,0,
2.74,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.4,296.16,39.23999999999995,0.49,0.41,0,7,6,0,0,0,0,0,0,
5.42,1,0.0,0.0,0.0,0.0,,,,,0.0,False,336.92,300.06,36.860000000000014,0.5,0.41,0,7,6,0,0,0,0,0,0,
6.0,1,0.0,0.0,0.0,0.0,,,,,0.0,False,338.29,299.55,38.74000000000001,0.5,0.41,0,7,6,0,0,0,0,0,0,
4.58,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.3,299.64,31.660000000000025,0.5,0.41,0,7,6,0,0,0,0,0,0,
4.7,1,0.0,0.0,0.0,0.0,,,,,0.0,False,334.57,299.29,35.27999999999997,0.5,0.41,0,7,6,0,0,0,0,0,0,
8.63,1,0.0,0.0,0.0,0.0,,,,,0.0,False,337.49,299.47,38.01999999999998,0.5,0.41,0,7,6,0,0,0,0,0,0,
1.55,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.6,295.15,37.450000000000045,0.5,0.41,0,7,6,0,0,0,0,0,0,
10.91,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.01,297.91,48.099999999999966,0.5,0.41,0,7,6,0,0,0,0,0,0,
8.12,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.91,297.76,34.150000000000034,0.46,0.39,0,7,6,0,0,0,0,0,0,
9.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.21,298.89,41.31999999999999,0.5,0.41,0,7,6,0,0,0,0,0,0,
15.45,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.23,296.58,34.650000000000034,0.48,0.4,0,7,6,0,0,0,0,0,0,
5.61,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.94,296.67,36.26999999999998,0.46,0.39,0,7,6,0,0,0,0,0,0,
12.84,1,0.0,0.0,0.0,0.0,,,,,0.0,False,338.25,294.62,43.629999999999995,0.5,0.41,0,7,6,0,0,0,0,0,0,
14.49,1,0.0,0.0,0.0,0.0,,,,,0.0,False,349.45,301.27,48.18000000000001,0.49,0.4,0,7,6,0,0,0,0,0,0,
4.74,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.46,297.82,34.639999999999986,0.49,0.4,0,7,6,0,0,0,0,0,0,
6.95,1,0.0,0.0,0.0,0.0,,,,,0.0,False,335.02,298.1,36.91999999999996,0.47,0.4,0,7,6,0,0,0,0,0,0,
5.17,1,1.0,6.49,6.49,1.0,,,,,1.0,True,333.2,298.07,35.129999999999995,0.48,0.4,0,7,6,0,0,0,0,0,0,
12.26,1,2.0,8.105,9.47,1.0,,,,2.1524019603150943,1.0,True,340.74,302.42,38.31999999999999,0.46,0.39,0,7,6,0,0,0,0,0,0,
6.65,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.16,302.15,31.010000000000048,0.47,0.4,0,7,6,0,0,0,0,0,0,
15.55,0,1.0,8.17,8.17,1.0,,,,,1.0,True,349.04,300.89,48.150000000000034,0.49,0.41,0,7,6,0,0,0,0,0,0,
15.74,1,0.0,0.0,0.0,0.0,,,,,0.0,False,345.18,303.37,41.81,0.46,0.39,0,7,6,0,0,0,0,0,0,
23.97,1,0.0,0.0,0.0,0.0,,,,,0.0,False,335.74,294.4,41.34000000000003,0.5,0.41,0,7,6,0,0,0,0,0,1,
3.9,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.71,296.75,34.95999999999998,0.48,0.4,0,7,6,0,0,0,0,0,0,
